id,host_id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bathrooms,price,availability_365,availability_30,number_of_reviews,review_scores_rating,host_is_superhost,host_response_rate,instant_bookable,occupancy_rate
1358042,7371529,Noord-Oost,52.38251,4.96577,Private room in boat,Private room,2,1.0,1.0,1.5,68.0,231,2,700,4.94,True,100.0,True,0.3671232876712329
1375612,3040748,Noord-Oost,52.39508,4.99186,Private room in bed and breakfast,Private room,4,1.0,4.0,1.5,76.0,205,26,229,4.57,False,87.0,True,0.4383561643835616
1380019,7474002,Centrum-Oost,52.37057,4.90795,Entire condo,Entire home/apt,2,1.0,1.0,2.0,248.0,65,0,6,5.0,False,100.0,False,0.821917808219178
1397317,7547999,Oud-Oost,52.35808,4.90687,Entire home,Entire home/apt,4,2.0,2.0,1.0,622.0,341,12,48,4.88,False,100.0,False,0.0657534246575342
1402541,7570689,Oud-Oost,52.36462,4.92499,Private room in rental unit,Private room,2,1.0,1.0,1.0,109.0,131,2,819,4.92,True,100.0,False,0.6410958904109589
1429701,1610324,Centrum-West,52.38598,4.89164,Houseboat,Entire home/apt,2,1.0,1.0,1.0,188.0,261,3,572,4.95,True,100.0,False,0.2849315068493151
1443515,7621004,Oostelijk Havengebied - Indische Buurt,52.36381,4.93857,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,264.0,102,0,21,5.0,False,,False,0.7205479452054795
1447217,7767867,Bos en Lommer,52.37591,4.8479,Private room in condo,Private room,2,1.0,1.0,1.0,110.0,50,7,325,4.95,True,100.0,True,0.863013698630137
1453066,7794998,Oostelijk Havengebied - Indische Buurt,52.36218,4.94416,Entire rental unit,Entire home/apt,2,2.0,3.0,1.5,195.0,47,0,30,4.93,False,,False,0.8712328767123287
1454784,6681879,De Pijp - Rivierenbuurt,52.35229,4.89105,Entire rental unit,Entire home/apt,2,1.0,1.0,1.5,220.0,26,8,56,4.75,False,100.0,False,0.9287671232876712
1468473,4355186,Bos en Lommer,52.3776,4.85,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,196.0,3,3,143,4.57,False,100.0,True,0.9917808219178083
1482851,3877342,Westerpark,52.37993,4.86879,Private room in boat,Private room,4,2.0,2.0,1.0,165.0,197,5,148,4.84,True,100.0,True,0.4602739726027397
1484348,6126617,De Pijp - Rivierenbuurt,52.34903,4.89508,Entire condo,Entire home/apt,2,1.0,1.0,1.5,212.0,48,0,77,4.91,False,100.0,False,0.8684931506849315
1505436,3671340,De Baarsjes - Oud-West,52.36876,4.86759,Entire rental unit,Entire home/apt,4,2.0,3.0,2.0,400.0,210,0,38,4.89,False,100.0,False,0.4246575342465754
1511360,8071702,De Baarsjes - Oud-West,52.3603,4.86692,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,160.0,85,5,101,4.75,False,100.0,False,0.7671232876712328
1524993,8136794,Centrum-West,52.37638,4.88217,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,225.0,0,0,104,4.84,True,100.0,False,1.0
1534317,3498674,Geuzenveld - Slotermeer,52.38399,4.83583,Private room in home,Private room,2,1.0,1.0,1.0,82.0,296,11,374,4.81,True,100.0,False,0.18904109589041096
1567891,4380449,Zuid,52.34813,4.84794,Entire condo,Entire home/apt,2,1.0,2.0,1.0,162.0,4,4,95,4.77,False,67.0,False,0.989041095890411
1568669,7179295,Watergraafsmeer,52.34298,4.92477,Entire townhouse,Entire home/apt,4,2.0,2.0,1.0,174.0,70,7,45,4.77,False,100.0,False,0.8082191780821918
1580186,8405599,Centrum-West,52.3798,4.88726,Boat,Entire home/apt,3,2.0,1.0,1.0,389.0,7,6,139,4.71,True,100.0,False,0.9808219178082191
1601408,8534655,De Pijp - Rivierenbuurt,52.3552,4.89161,Entire rental unit,Entire home/apt,4,2.0,2.0,1.5,379.0,251,11,316,4.73,True,100.0,False,0.3123287671232877
1610986,8578849,Centrum-Oost,52.3649,4.88613,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,276.0,236,0,61,4.8,False,0.0,False,0.35342465753424657
1630438,8664912,De Pijp - Rivierenbuurt,52.34292,4.89445,Private room in rental unit,Private room,2,1.0,2.0,1.0,111.0,164,3,407,4.83,False,100.0,False,0.5506849315068494
1630603,1899420,Zuid,52.34736,4.87546,Private room in rental unit,Private room,2,1.0,1.0,1.0,79.0,141,3,596,4.54,False,100.0,False,0.6136986301369862
1631878,8670477,Zuid,52.36079,4.88298,Entire rental unit,Entire home/apt,4,2.0,3.0,2.0,475.0,253,0,73,4.58,False,100.0,False,0.3068493150684931
1645571,1011032,De Pijp - Rivierenbuurt,52.35217,4.895,Entire condo,Entire home/apt,4,3.0,4.0,1.5,446.0,123,0,28,4.89,False,90.0,False,0.6630136986301369
1677381,8873574,Centrum-West,52.3798,4.89058,Private room in home,Private room,2,1.0,1.0,1.0,139.0,21,0,641,4.72,False,100.0,False,0.9424657534246575
1708637,6673155,De Pijp - Rivierenbuurt,52.35428,4.90005,Private room in home,Private room,2,1.0,1.0,1.0,127.0,314,11,374,4.63,True,100.0,False,0.13972602739726026
1713147,9035487,De Pijp - Rivierenbuurt,52.33917,4.89633,Entire townhouse,Entire home/apt,6,4.0,4.0,1.0,303.0,0,0,23,4.78,False,75.0,False,1.0
1719227,9064219,Oud-Noord,52.39718,4.91789,Private room in home,Private room,2,1.0,1.0,1.0,94.0,220,4,2,2.5,False,100.0,True,0.3972602739726028
1731246,9121131,De Pijp - Rivierenbuurt,52.35345,4.89037,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,553.0,59,13,48,4.96,False,100.0,False,0.8383561643835616
1733772,9133729,Oud-Noord,52.38772,4.93933,Houseboat,Entire home/apt,2,1.0,1.0,1.5,150.0,160,0,124,4.84,False,100.0,False,0.5616438356164384
1734564,9136787,Centrum-West,52.37518,4.89041,Entire loft,Entire home/apt,2,1.0,1.0,1.0,220.0,4,4,75,4.83,False,100.0,False,0.989041095890411
1734745,9137400,De Baarsjes - Oud-West,52.36474,4.87517,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,270.0,365,30,8,4.38,False,75.0,False,0.0
1734769,9137568,Geuzenveld - Slotermeer,52.37346,4.83449,Entire condo,Entire home/apt,4,3.0,4.0,1.0,400.0,359,27,63,4.89,False,100.0,False,0.016438356164383605
1766570,9282300,Centrum-Oost,52.3643,4.88867,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,473.0,324,19,11,4.91,True,100.0,True,0.11232876712328765
1771760,2205770,Bos en Lommer,52.38278,4.85254,Private room in condo,Private room,2,1.0,1.0,1.0,84.0,19,0,383,4.86,True,100.0,False,0.947945205479452
1786144,620111,Centrum-Oost,52.37087,4.91014,Private room in condo,Private room,2,1.0,1.0,1.0,137.0,315,2,317,4.83,True,100.0,False,0.136986301369863
1792271,4976553,Westerpark,52.39051,4.87076,Entire condo,Entire home/apt,2,1.0,1.0,1.5,208.0,177,27,47,4.96,False,80.0,False,0.5150684931506849
1793971,9412285,Oud-Noord,52.39285,4.92456,Entire home,Entire home/apt,4,2.0,2.0,2.0,125.0,202,4,309,4.84,True,100.0,False,0.4465753424657535
1797364,9426449,Slotervaart,52.35896,4.81951,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,113.0,275,5,458,4.93,True,100.0,True,0.2465753424657534
1798944,8691762,Centrum-West,52.38778,4.88848,Private room in rental unit,Private room,2,1.0,1.0,1.5,75.0,260,4,425,4.81,True,100.0,False,0.28767123287671237
1812527,4416629,Watergraafsmeer,52.34825,4.93682,Entire townhouse,Entire home/apt,4,4.0,5.0,2.0,161.0,0,0,13,4.92,False,0.0,False,1.0
1814121,9502480,Osdorp,52.36709,4.79332,Private room in windmill,Private room,2,1.0,1.0,1.0,130.0,347,16,988,4.73,False,100.0,True,0.049315068493150704
1825214,7234260,Westerpark,52.38922,4.88043,Entire rental unit,Entire home/apt,5,2.0,1.0,1.0,233.0,316,14,11,4.91,False,100.0,False,0.13424657534246576
1830345,3347747,Centrum-Oost,52.36255,4.88683,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,338.0,6,1,55,4.62,False,86.0,False,0.9835616438356164
1831427,7803724,Centrum-Oost,52.3692,4.92534,Entire condo,Entire home/apt,2,1.0,1.0,1.5,120.0,2,0,17,4.59,False,,False,0.9945205479452055
1859255,9426449,Slotervaart,52.35896,4.81951,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,113.0,288,5,483,4.91,True,100.0,True,0.21095890410958906
1886198,517541,Oud-Oost,52.35977,4.90936,Entire condo,Entire home/apt,2,1.0,1.0,1.5,162.0,60,2,95,4.85,False,100.0,False,0.8356164383561644
1894944,9846631,De Pijp - Rivierenbuurt,52.35582,4.89172,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,540.0,345,10,52,4.69,False,100.0,False,0.0547945205479452
1901845,9426449,Slotervaart,52.35896,4.81951,Private room in bed and breakfast,Private room,4,2.0,4.0,2.0,225.0,271,3,58,4.93,True,100.0,True,0.2575342465753425
1901877,9874890,Centrum-West,52.37104,4.88724,Private room in condo,Private room,2,1.0,2.0,1.5,162.0,324,7,476,4.91,True,100.0,False,0.11232876712328765
1911182,7679262,Oostelijk Havengebied - Indische Buurt,52.36373,4.93306,Private room in rental unit,Private room,2,1.0,2.0,1.5,92.0,314,13,366,4.35,False,100.0,True,0.13972602739726026
1912704,9920818,Centrum-West,52.36991,4.88717,Entire condo,Entire home/apt,2,0.0,1.0,1.5,252.0,38,2,102,4.92,True,100.0,False,0.8958904109589041
1914964,8982547,Centrum-West,52.38659,4.8895,Entire home,Entire home/apt,6,3.0,3.0,2.0,540.0,364,29,28,5.0,True,100.0,False,0.002739726027397249
1919184,9948828,De Baarsjes - Oud-West,52.36676,4.86285,Entire rental unit,Entire home/apt,3,1.0,2.0,1.5,256.0,17,5,86,4.62,False,100.0,False,0.9534246575342465
1927634,9314105,Oostelijk Havengebied - Indische Buurt,52.36807,4.93449,Houseboat,Entire home/apt,4,3.0,3.0,2.0,487.0,9,0,49,4.88,False,100.0,False,0.9753424657534246
1928474,9988208,Noord-West,52.4069,4.90168,Entire home,Entire home/apt,8,5.0,5.0,3.0,215.0,2,0,18,4.72,False,100.0,False,0.9945205479452055
1937458,3632839,Bos en Lommer,52.38393,4.84977,Entire condo,Entire home/apt,4,2.0,2.0,1.5,169.0,4,3,11,4.91,False,100.0,False,0.989041095890411
1938510,3576012,Oostelijk Havengebied - Indische Buurt,52.36407,4.94169,Entire condo,Entire home/apt,4,2.0,2.0,1.5,249.0,95,0,108,4.76,False,100.0,False,0.7397260273972603
1957337,10117243,Oud-Oost,52.35818,4.91959,Entire home,Entire home/apt,4,3.0,3.0,1.0,275.0,128,0,9,5.0,False,100.0,False,0.6493150684931507
1964479,4651226,Oud-Noord,52.38745,4.91972,Entire home,Entire home/apt,4,4.0,2.0,1.5,405.0,27,0,7,4.86,False,,False,0.9260273972602739
1986478,10247431,Zuid,52.351593625824215,4.850583408148314,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,360.0,358,23,0,,False,,False,0.019178082191780854
2005996,7261788,De Baarsjes - Oud-West,52.36137,4.8665,Private room in rental unit,Private room,2,1.0,1.0,1.5,113.0,325,8,637,4.89,True,100.0,True,0.1095890410958904
2016153,2740598,De Pijp - Rivierenbuurt,52.35808,4.89101,Entire loft,Entire home/apt,2,1.0,1.0,1.5,190.0,234,6,72,4.77,False,70.0,False,0.35890410958904106
2040981,3887700,Centrum-West,52.3712731,4.8793818,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,157.0,30,3,1,5.0,False,100.0,True,0.9178082191780822
2070211,10585553,Zuid,52.34976,4.84908,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,315.0,4,1,146,4.77,False,90.0,False,0.989041095890411
2097548,3188453,Noord-West,52.40325,4.91954,Entire home,Entire home/apt,4,2.0,3.0,1.0,152.0,151,0,38,4.92,False,100.0,False,0.5863013698630137
2144304,10945068,Zuid,52.35289,4.87731,Entire home,Entire home/apt,5,4.0,4.0,2.0,580.0,9,0,37,4.89,False,,False,0.9753424657534246
2148417,10965305,De Baarsjes - Oud-West,52.37429,4.86268,Entire condo,Entire home/apt,4,1.0,2.0,1.5,302.0,263,23,97,4.82,False,,False,0.2794520547945205
2175600,6630741,Zuid,52.35469,4.85663,Entire loft,Entire home/apt,2,1.0,1.0,1.0,245.0,278,0,125,4.94,False,100.0,False,0.23835616438356166
2224903,11353909,Oud-Oost,52.35639,4.91596,Entire townhouse,Entire home/apt,4,2.0,4.0,1.0,254.0,282,0,30,4.47,False,100.0,False,0.22739726027397256
2235666,11413756,Oud-Noord,52.39333,4.91358,Entire rental unit,Entire home/apt,4,3.0,7.0,1.5,181.0,316,1,108,4.85,False,100.0,False,0.13424657534246576
2272303,11601106,De Pijp - Rivierenbuurt,52.3544,4.8997,Entire rental unit,Entire home/apt,4,1.0,6.0,1.0,343.0,350,24,105,4.5,False,100.0,True,0.04109589041095896
2345576,4659585,Centrum-Oost,52.36452,4.90949,Entire loft,Entire home/apt,5,4.0,4.0,2.0,929.0,79,0,84,4.89,True,89.0,False,0.7835616438356164
2368869,7907666,Centrum-West,52.38428,4.88636,Houseboat,Entire home/apt,4,3.0,3.0,1.5,363.0,2,0,51,4.86,False,100.0,False,0.9945205479452055
2389053,12203902,Oud-Noord,52.39511,4.89942,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,119.0,20,0,2,4.5,False,100.0,False,0.9452054794520548
2400486,5615186,Slotervaart,52.35646,4.83178,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,130.0,0,0,59,4.85,False,,False,1.0
2429334,10015905,Centrum-West,52.37853409690304,4.890076680583565,Private room in guesthouse,Private room,2,0.0,1.0,1.0,167.0,298,4,574,4.73,True,100.0,True,0.18356164383561646
2435572,12448020,Centrum-West,52.380775,4.888254,Private room in bed and breakfast,Private room,2,1.0,1.0,1.5,123.0,224,10,451,4.83,True,100.0,False,0.38630136986301367
2471617,6331314,Centrum-Oost,52.37318,4.90564,Entire rental unit,Entire home/apt,4,1.0,3.0,1.0,198.0,61,2,821,4.95,True,100.0,False,0.8328767123287671
2477880,12348866,Centrum-West,52.3823,4.88576,Private room in loft,Private room,3,1.0,2.0,2.0,118.0,27,5,609,4.72,False,100.0,False,0.9260273972602739
2478937,12679676,Centrum-West,52.37236,4.89688,Private room in townhouse,Private room,2,1.0,1.0,1.0,129.0,58,3,833,4.77,True,100.0,False,0.8410958904109589
2480621,12690109,Centrum-West,52.37674,4.89224,Private room in condo,Private room,2,1.0,1.0,1.5,145.0,53,5,269,4.86,True,100.0,False,0.8547945205479452
2497346,12784049,De Pijp - Rivierenbuurt,52.35519,4.8873,Private room in loft,Private room,2,1.0,1.0,1.0,174.0,148,7,843,4.66,True,100.0,True,0.5945205479452055
2514858,9396158,De Pijp - Rivierenbuurt,52.34965,4.89403,Private room in rental unit,Private room,2,1.0,1.0,1.0,100.0,255,1,181,4.98,True,100.0,False,0.3013698630136986
2519994,12900721,De Baarsjes - Oud-West,52.37046,4.86436,Entire home,Entire home/apt,4,1.0,2.0,1.0,270.0,81,1,1,5.0,False,100.0,False,0.7780821917808219
2529643,12953966,Oostelijk Havengebied - Indische Buurt,52.37432861328125,4.946953773498535,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,155.0,124,6,39,4.79,False,,True,0.6602739726027398
2534166,12978768,Bos en Lommer,52.38414,4.85433,Private room in rental unit,Private room,2,1.0,2.0,1.0,65.0,258,4,226,4.81,False,100.0,False,0.29315068493150687
2535685,2764651,Centrum-Oost,52.36254,4.8928,Private room in condo,Private room,2,1.0,1.0,1.5,124.0,7,4,280,4.89,False,100.0,False,0.9808219178082191
2573607,13178396,Centrum-West,52.37617,4.87724,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,175.0,0,0,25,4.8,False,100.0,False,1.0
2581386,13086804,Zuid,52.35296,4.88243,Entire rental unit,Entire home/apt,5,2.0,3.0,1.5,276.0,6,6,34,4.94,False,100.0,False,0.9835616438356164
2623099,13098216,De Baarsjes - Oud-West,52.36807,4.87636,Private room in townhouse,Private room,2,1.0,1.0,1.0,124.0,314,7,131,4.85,True,100.0,True,0.13972602739726026
2638552,5137582,Gaasperdam - Driemond,52.31014,4.9998,Shared room in bed and breakfast,Shared room,2,1.0,1.0,1.0,109.0,262,22,270,4.59,False,100.0,True,0.28219178082191776
2638773,11386978,Watergraafsmeer,52.35216,4.92835,Entire home,Entire home/apt,4,3.0,3.0,1.5,300.0,335,15,49,4.88,False,100.0,False,0.0821917808219178
2639206,5137582,Gaasperdam - Driemond,52.31026,5.00069,Room in bed and breakfast,Hotel room,2,1.0,1.0,1.0,103.0,259,19,162,4.7,False,100.0,True,0.2904109589041096
2639773,3018316,Centrum-West,52.36955261230469,4.881127834320068,Private room in cottage,Private room,2,1.0,1.0,1.0,183.0,223,5,483,4.81,True,100.0,False,0.3890410958904109
2647276,5137582,Gaasperdam - Driemond,52.3102,5.00055,Room in bed and breakfast,Hotel room,2,1.0,1.0,1.0,113.0,349,18,228,4.59,False,100.0,True,0.043835616438356206
2647365,5137582,Gaasperdam - Driemond,52.31066,4.99979,Private room in nature lodge,Private room,2,1.0,1.0,1.0,105.0,348,14,154,4.71,False,100.0,True,0.046575342465753455
2667413,3042726,Noord-Oost,52.3863,4.95654,Entire home,Entire home/apt,6,4.0,6.0,1.5,349.0,323,0,25,4.88,False,100.0,False,0.1150684931506849
2704035,13840094,Zuid,52.35612,4.88026,Entire rental unit,Entire home/apt,4,3.0,4.0,1.5,450.0,0,0,34,4.97,False,100.0,False,1.0
2705165,2674028,Oud-Noord,52.39519,4.91041,Entire home,Entire home/apt,12,3.0,11.0,1.5,417.0,327,21,460,4.67,True,100.0,True,0.1041095890410959
2708863,13862000,De Baarsjes - Oud-West,52.36409,4.84923,Entire rental unit,Entire home/apt,4,3.0,3.0,1.5,404.0,253,0,101,4.85,False,,False,0.3068493150684931
2761156,14122005,Slotervaart,52.36309,4.84393,Private room in condo,Private room,2,1.0,1.0,1.5,61.0,309,6,574,4.78,True,95.0,False,0.1534246575342466
2763037,11001794,Centrum-West,52.37514,4.88916,Private room in townhouse,Private room,3,0.0,2.0,1.0,211.0,324,5,553,4.76,False,100.0,False,0.11232876712328765
2763386,14122005,Slotervaart,52.36173,4.8454,Private room in condo,Private room,2,1.0,1.0,1.5,58.0,279,9,474,4.84,True,95.0,False,0.23561643835616441
2775209,9406727,Zuid,52.34805,4.87523,Entire rental unit,Entire home/apt,4,2.0,3.0,2.0,469.0,100,25,21,4.1,False,93.0,False,0.726027397260274
2780062,14218464,Centrum-Oost,52.36124,4.89053,Private room in rental unit,Private room,2,1.0,1.0,1.5,172.0,307,9,274,4.92,True,100.0,True,0.1589041095890411
2800120,1512673,Centrum-Oost,52.363968,4.885711,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,174.0,42,0,365,4.92,True,100.0,False,0.8849315068493151
2829553,14465690,De Pijp - Rivierenbuurt,52.34926,4.88719,Entire rental unit,Entire home/apt,2,2.0,1.0,1.0,145.0,270,30,44,4.93,False,,False,0.26027397260273977
2830788,5516496,Oud-Oost,52.35035,4.91362,Private room in condo,Private room,2,0.0,1.0,1.0,137.0,39,4,285,4.93,True,100.0,False,0.8931506849315068
2842228,3040748,Noord-Oost,52.39508,4.99186,Private room in farm stay,Private room,3,1.0,3.0,1.5,60.0,171,12,184,4.55,False,87.0,True,0.5315068493150685
2853285,14574533,De Baarsjes - Oud-West,52.36491,4.86102,Private room in bed and breakfast,Private room,2,1.0,2.0,0.0,96.0,306,3,259,4.41,False,96.0,True,0.16164383561643836
2861667,14574533,De Baarsjes - Oud-West,52.36714,4.86019,Private room in hostel,Private room,2,1.0,2.0,0.0,104.0,329,9,432,4.4,False,96.0,True,0.09863013698630141
2902819,7414914,Centrum-Oost,52.37067,4.90373,Boat,Entire home/apt,2,1.0,1.0,1.5,375.0,110,0,104,4.97,False,100.0,False,0.6986301369863014
2921938,14921396,De Baarsjes - Oud-West,52.36492,4.85908,Entire rental unit,Entire home/apt,4,3.0,4.0,1.5,240.0,7,3,26,4.92,False,100.0,False,0.9808219178082191
2942229,1271678,Bijlmer-Oost,52.32613,4.97748,Private room in rental unit,Private room,2,1.0,1.0,1.0,75.0,159,0,347,4.8,False,100.0,False,0.5643835616438356
2965812,15131204,IJburg - Zeeburgereiland,52.3629,4.9765,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,180.0,247,1,56,4.96,False,100.0,False,0.3232876712328767
2976795,5330753,Oud-Noord,52.39984,4.92056,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,205.0,90,5,293,4.89,True,100.0,True,0.7534246575342466
2977065,15183505,Centrum-West,52.37615,4.89001,Entire rental unit,Entire home/apt,2,1.0,1.0,1.5,510.0,253,0,78,4.96,False,100.0,False,0.3068493150684931
2981842,14574533,De Baarsjes - Oud-West,52.36623,4.85891,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,147.0,334,9,35,4.46,False,96.0,True,0.08493150684931505
2981853,14574533,De Baarsjes - Oud-West,52.36689,4.85891,Private room in bed and breakfast,Private room,2,1.0,2.0,0.0,101.0,310,6,72,4.58,False,96.0,True,0.15068493150684936
2981861,14574533,De Baarsjes - Oud-West,52.36568,4.85883,Private room in bed and breakfast,Private room,2,1.0,1.0,0.0,96.0,329,10,160,4.49,False,96.0,True,0.09863013698630141
2984018,14574533,De Baarsjes - Oud-West,52.36556,4.85867,Private room in bed and breakfast,Private room,2,1.0,1.0,0.0,104.0,314,0,49,4.43,False,96.0,True,0.13972602739726026
2985952,1448980,Oud-Oost,52.35507,4.9114,Entire condo,Entire home/apt,2,1.0,1.0,1.0,140.0,10,0,40,4.9,False,100.0,False,0.9726027397260274
3036359,14271525,Noord-Oost,52.37749,4.97868,Boat,Entire home/apt,2,0.0,1.0,1.0,83.0,0,0,93,4.87,False,100.0,False,1.0
3075800,15653925,Bos en Lommer,52.3830762663772,4.845458720374073,Entire home,Entire home/apt,3,1.0,1.0,1.0,160.0,41,0,1,5.0,False,83.0,False,0.8876712328767123
3087967,8685469,Oud-Oost,52.36179,4.92923,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,182.0,147,0,25,4.84,False,0.0,False,0.5972602739726027
3093813,15734298,Westerpark,52.3890156,4.8800626,Entire rental unit,Entire home/apt,2,0.0,1.0,0.0,170.0,77,17,8,4.88,False,100.0,False,0.7890410958904109
3099026,14626041,Centrum-Oost,52.364777,4.908362,Private room in condo,Private room,2,1.0,1.0,1.0,130.0,109,3,691,4.93,True,100.0,False,0.7013698630136986
3111787,15812999,Centrum-West,52.37717,4.88341,Private room in home,Private room,2,1.0,1.0,1.0,157.0,128,12,323,4.87,True,100.0,False,0.6493150684931507
